"","neuron_names","freq_vector","bin_edges","thresh_vals_sn1","modal_classification","skew_value"
"2516","T_190401_6_2","[1, 0, 8, 27, 5, 0, 17]","[20.22355279185688, 47.903890138487455, 75.58422748511802, 103.26456483174859, 130.94490217837918, 158.62523952500976, 186.3055768716403, 213.9859142182709]",61.7440588118027,"S",1
"2517","T_190401_6_3","[9, 5, 1, 0, 0, 17]","[7.795956092416255, 29.4616382194264, 51.12732034643655, 72.7930024734467, 94.45868460045685, 116.12436672746699, 137.79004885447713]",83.6258435369518,"U",1
"2518","T_190401_6_4","[14, 15, 0, 0, 0, 0, 21, 26]","[5.965059935630528, 29.008708940547553, 52.05235794546458, 75.0960069503816, 98.13965595529862, 121.18330496021565, 144.22695396513268, 167.2706029700497, 190.31425197496674]",63.5741824479231,"S",1
"2519","T_190401_6_5","[6, 3, 3, 1, 14, 0, 17]","[43.34719463170981, 81.3648433895962, 119.3824921474826, 157.40014090536897, 195.41778966325538, 233.43543842114175, 271.45308717902816, 309.4707359369146]",252.444262800085,"S",1
"2520","T_190401_6_6","[22, 9, 8, 7, 22, 32, 46, 16, 60, 87]","[19.363030783432855, 57.14193926292662, 94.92084774242039, 132.69975622191416, 170.47866470140792, 208.2575731809017, 246.03648166039545, 283.8153901398892, 321.594298619383, 359.3732070988768, 397.1521155783705]",151.589210461661,"S",1
"2521","T_190401_7_1","[3, 0, 0, 3, 6, 9, 17, 30, 20, 10, 7, 7, 0, 2, 2, 0, 0, 0, 0, 0, 4]","[22.32631299686181, 31.15518223752975, 39.984051478197685, 48.81292071886563, 57.64178995953357, 66.47065920020151, 75.29952844086944, 84.1283976815374, 92.95726692220532, 101.78613616287328, 110.6150054035412, 119.44387464420916, 128.2727438848771, 137.10161312554501, 145.93048236621297, 154.75935160688093, 163.58822084754885, 172.41709008821678, 181.24595932888474, 190.07482856955266, 198.90369781022062, 207.73256705088855]",35.5696168578637,"S",-1
"2522","T_190401_7_2","[5, 7, 7, 1, 7, 12, 7]","[86.89554466047831, 99.6078013634487, 112.32005806641908, 125.03231476938947, 137.74457147235987, 150.45682817533026, 163.16908487830062, 175.88134158127102]",131.388443120875,"S",1
"2523","T_190401_7_3","[18, 33, 53, 8, 23, 9, 13, 4, 11]","[45.75482875686624, 69.5594361403553, 93.36404352384434, 117.16865090733342, 140.97325829082246, 164.77786567431153, 188.58247305780057, 212.38708044128964, 236.19168782477868, 259.9962952082677]",224.289384133034,"S",-1
"2524","T_190401_7_4","[16, 0, 0, 4, 1, 30, 5, 18, 17]","[23.93952323668922, 52.00648396962943, 80.07344470256965, 108.14040543550985, 136.20736616845005, 164.27432690139025, 192.34128763433048, 220.4082483672707, 248.4752091002109, 276.5421698331511]",66.0399643360995,"S",1
"2525","T_190401_8_1","[3, 0, 24, 18, 11, 4, 34, 27]","[11.49236360063638, 32.83211262468015, 54.17186164872392, 75.51161067276769, 96.85135969681146, 118.19110872085523, 139.53085774489898, 160.87060676894276, 182.21035579298655]",43.501987136702,"S",1
"2526","T_190401_8_2","[7, 1, 0, 0, 0, 0, 5, 11, 16, 21, 10, 5]","[36.48331760719207, 46.477875314548356, 56.47243302190464, 66.46699072926093, 76.46154843661722, 86.4561061439735, 96.45066385132978, 106.44522155868609, 116.43977926604236, 126.43433697339864, 136.42889468075492, 146.42345238811123, 156.4180100954675]",61.4697118755828,"S",1
"2527","T_190405_0_1","[10, 0, 0, 0, 0, 0, 28]","[8.735754525634265, 50.59093700400681, 92.44611948237936, 134.3013019607519, 176.15648443912445, 218.011666917497, 259.86684939586956, 301.7220318742421]",71.5185282431931,"U",1
"2528","T_190405_2_1","[47, 58, 3, 24, 29, 1, 15, 7, 10]","[18.011713497193334, 57.53048240490557, 97.0492513126178, 136.56802022033006, 176.08678912804228, 215.6055580357545, 255.12432694346677, 294.643095851179, 334.1618647588912, 373.68063366660346]",235.364942489611,"S",-1
"2529","T_190405_3_1","[2, 6, 11, 1, 1, 4, 17]","[31.265959544909013, 56.50275508219798, 81.73955061948695, 106.97634615677592, 132.2131416940649, 157.44993723135386, 182.68673276864283, 207.9235283059318]",119.59474392542,"S",1
"2530","T_190405_3_2","[8, 3, 5, 11, 17, 15, 11, 2]","[48.084718840901076, 53.10756384749931, 58.13040885409754, 63.15325386069577, 68.176098867294, 73.19894387389223, 78.22178888049046, 83.2446338870887, 88.26747889368693]",55.6189863507984,"S",1
"2531","T_190405_3_3","[9, 15, 15, 20, 8, 8, 10, 12]","[40.405649276369616, 45.55872790586637, 50.711806535363124, 55.86488516485988, 61.01796379435663, 66.17104242385338, 71.32412105335014, 76.4771996828469, 81.63027831234365]",63.594503109105,"S",-1
"2532","T_190405_3_4","[10, 0, 0, 0, 0, 0, 0, 25, 9, 6, 6, 5]","[26.247952515657108, 37.15689098909307, 48.065829462529024, 58.97476793596499, 69.88370640940094, 80.79264488283691, 91.70158335627286, 102.61052182970882, 113.51946030314478, 124.42839877658075, 135.3373372500167, 146.24627572345267, 157.15521419688864]",42.611360225811,"S",1
"2533","T_190405_3_5","[41, 4, 1, 14, 8, 0, 6, 50]","[17.40205181663642, 49.94568439782593, 82.48931697901543, 115.03294956020493, 147.57658214139445, 180.12021472258397, 212.66384730377345, 245.20747988496296, 277.75111246615245]",196.392031013179,"S",1
"2534","T_190405_4_1","[1, 0, 25, 3, 2, 6, 12, 18]","[5.16591000877283, 15.857272151650456, 26.54863429452808, 37.23999643740571, 47.93135858028333, 58.62272072316095, 69.31408286603859, 80.00544500891621, 90.69680715179383]",21.2029532230893,"S",1
"2535","T_190405_5_1","[7, 2, 19, 18, 4, 2, 13, 9]","[65.42233458894763, 73.79807407870213, 82.17381356845664, 90.54955305821113, 98.92529254796563, 107.30103203772013, 115.67677152747463, 124.05251101722914, 132.42825050698363]",77.9859438235794,"S",0
"2536","T_190405_5_2","[18, 27, 17, 12, 10, 0, 11, 16]","[4.26081986642942, 34.0877391747427, 63.91465848305598, 93.74157779136925, 123.56849709968253, 153.3954164079958, 183.2223357163091, 213.04925502462237, 242.87617433293565]",168.308876062152,"S",-1
"2537","T_190405_5_3","[6, 26, 12, 0, 9, 5, 25, 6]","[9.234820681875835, 28.78932480495622, 48.3438289280366, 67.89833305111699, 87.45283717419737, 107.00734129727776, 126.56184542035814, 146.11634954343853, 165.67085366651892]",77.6755851126572,"S",1
"2538","T_190405_6_1","[59, 10, 0, 5, 0, 19, 3, 6]","[41.34247463000584, 85.5902997773735, 129.83812492474118, 174.08595007210886, 218.33377521947654, 262.5816003668442, 306.82942551421183, 351.0772506615795, 395.3250758089472]",151.962037498425,"S",-1
"2539","T_190405_7_1","[13, 10, 17, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8]","[5.778417950949383, 15.520085450615692, 25.261752950282, 35.00342044994831, 44.745087949614614, 54.48675544928092, 64.22842294894724, 73.97009044861355, 83.71175794827985, 93.45342544794616, 103.19509294761247, 112.93676044727877, 122.67842794694509, 132.42009544661138, 142.1617629462777, 151.903430445944, 161.6450979456103, 171.3867654452766, 181.12843294494292, 190.87010044460922, 200.61176794427553, 210.35343544394183, 220.09510294360814, 229.83677044327445, 239.57843794294078, 249.3201054426071, 259.0617729422734, 268.8034404419397, 278.54510794160603, 288.2867754412723, 298.02844294093865]",59.3575891991141,"S",-1
"2540","T_190405_7_2","[10, 7, 5, 7, 18, 22, 26, 22, 9, 7]","[33.27378839380979, 41.06439834230911, 48.85500829080843, 56.64561823930775, 64.43622818780707, 72.22683813630638, 80.01744808480572, 87.80805803330503, 95.59866798180435, 103.38927793030368, 111.17988787880299]",52.7503132650581,"S",1
"2541","T_190405_7_3","[24, 13, 0, 0, 1, 1, 13]","[16.111005200026995, 47.80397840769099, 79.49695161535499, 111.189924823019, 142.882898030683, 174.575871238347, 206.268844446011, 237.96181765367498]",95.343438219187,"U",-1
"2542","T_190405_9_1","[32, 7, 0, 0, 0, 9, 6]","[36.66419679302827, 54.3552029437785, 72.04620909452873, 89.73721524527897, 107.4282213960292, 125.11922754677944, 142.81023369752967, 160.5012398482799]",80.8917121699039,"S",-1
"2543","T_190405_9_3","[13, 9, 0, 0, 3, 1, 23]","[16.012674276496895, 50.247146384116434, 84.48161849173597, 118.71609059935551, 152.95056270697506, 187.1850348145946, 221.4195069222141, 255.6539790298337]",101.598854545546,"S",1
"2544","T_190405_10_1","[56, 18, 3, 0, 24, 37, 13, 16, 20]","[42.90032995906075, 92.03931898614823, 141.17830801323572, 190.3172970403232, 239.4562860674107, 288.5952750944982, 337.7342641215857, 386.87325314867314, 436.01224217576066, 485.1512312028481]",214.886791553867,"S",1
"2545","T_190405_10_2","[47, 8, 4, 6, 16, 7, 19, 6, 20]","[9.110564342851818, 81.76727577171079, 154.42398720056977, 227.08069862942875, 299.7374100582877, 372.39412148714666, 445.0508329160057, 517.7075443448646, 590.3642557737236, 663.0209672025826]",190.752342914999,"S",1
"2546","T_190405_12_1","[19, 50, 8, 0, 13, 0, 30, 18, 27]","[5.13290682984622, 56.585911854024076, 108.03891687820193, 159.49192190237977, 210.94492692655763, 262.3979319507355, 313.85093697491334, 365.3039419990912, 416.75694702326905, 468.2099520474469]",185.218424414469,"S",1
"2547","T_190405_13_1","[10, 8, 16, 9, 4, 5, 4]","[29.68826262258111, 38.43505154551162, 47.18184046844213, 55.92862939137264, 64.67541831430316, 73.42220723723366, 82.16899616016417, 90.91578508309469]",69.0488127757684,"S",-1
"2548","T_190405_13_2","[6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 10, 3, 7]","[14.66121477306572, 26.117489128124042, 37.57376348318237, 49.03003783824069, 60.486312193299014, 71.94258654835734, 83.39886090341567, 94.855135258474, 106.31140961353232, 117.76768396859065, 129.22395832364896, 140.68023267870728, 152.1365070337656, 163.59278138882394, 175.04905574388226, 186.5053300989406, 197.96160445399892, 209.41787880905724, 220.87415316411557, 232.3304275191739, 243.78670187423222, 255.24297622929055, 266.6992505843489, 278.15552493940714, 289.61179929446547, 301.0680736495238]",43.3019006607115,"S",1
"2549","T_190405_13_3","[53, 0, 23, 0, 1, 11, 26, 29, 36]","[13.056564665953317, 49.36254193336608, 85.66851920077885, 121.9744964681916, 158.28047373560437, 194.58645100301715, 230.8924282704299, 267.19840553784263, 303.50438280525543, 339.8103600726682]",67.5155305670725,"S",1
"2550","T_190405_13_4","[7, 10, 16, 7, 6, 3, 3]","[76.69106250085505, 85.83202368547575, 94.97298487009644, 104.11394605471713, 113.25490723933783, 122.39586842395852, 131.5368296085792, 140.6777907931999]",126.966349016269,"A",-1
"2551","T_190405_15_1","[10, 14, 23, 40, 13, 22, 46, 45, 32, 14]","[43.43014219930471, 58.469728953036494, 73.50931570676828, 88.54890246050006, 103.58848921423184, 118.62807596796362, 133.66766272169542, 148.7072494754272, 163.746836229159, 178.78642298289077, 193.82600973662255]",111.108282591098,"S",1
"2552","T_190405_16_1","[26, 12, 40, 84, 42, 0, 6, 18, 25, 35]","[24.901665892530247, 63.83057714587709, 102.75948839922394, 141.68839965257078, 180.61731090591763, 219.5462221592645, 258.4751334126113, 297.40404466595817, 336.33295591930505, 375.2618671726518, 414.1907784259987]",239.010677785938,"S",-1
"2553","T_190405_17_1","[23, 5, 0, 0, 6, 13, 24, 22]","[12.564220867270189, 90.57019801784739, 168.57617516842458, 246.58215231900178, 324.588129469579, 402.5941066201562, 480.60008377073336, 558.6060609213105, 636.6120380718877]",207.579163743713,"S",1
"2554","T_190405_17_2","[2, 0, 1, 12, 14, 16, 5, 0, 6, 6]","[15.898818330091892, 31.165338143923762, 46.431857957755625, 61.698377771587495, 76.96489758541937, 92.23141739925123, 107.4979372130831, 122.76445702691498, 138.03097684074683, 153.2974966545787, 168.56401646841059]",38.7985980508397,"S",1
"2555","T_190405_20_1","[29, 20, 26, 2, 0, 0, 4, 37]","[29.872416386317568, 83.1952351801909, 136.51805397406423, 189.84087276793758, 243.16369156181088, 296.48651035568423, 349.8093291495576, 403.1321479434309, 456.45496673730423]",269.825100958748,"S",-1
"2556","T_190405_22_1","[8, 3, 7, 21, 5, 3, 25, 11]","[55.8588524374223, 71.49932562623033, 87.13979881503838, 102.7802720038464, 118.42074519265444, 134.06121838146248, 149.7016915702705, 165.34216475907857, 180.9826379478866]",79.3195622206344,"S",1
"2557","T_190405_23_1","[13, 10, 16, 21, 16, 6, 61, 26, 4]","[48.86627794845725, 62.018986445873736, 75.17169494329022, 88.3244034407067, 101.47711193812319, 114.62982043553967, 127.78252893295615, 140.93523743037264, 154.08794592778912, 167.2406544252056]",121.206174684248,"S",1
"2558","T_190405_23_3","[59, 0, 36, 8, 14, 8, 0, 6, 10]","[11.779813253108603, 50.262309767209686, 88.74480628131077, 127.22730279541186, 165.70979930951296, 204.19229582361405, 242.67479233771513, 281.15728885181625, 319.6397853659173, 358.12228188001836]",69.5035580242602,"S",-1
"2559","T_190426_1181xBG_0_2","[5, 5, 10, 6, 5, 8, 5]","[21.924678488122527, 34.00921033950236, 46.093742190882196, 58.17827404226203, 70.26280589364187, 82.3473377450217, 94.43186959640153, 106.51640144778136]",40.0514762651923,"S",-1
"2560","T_190426_1181xBG_0_3_MK","[29, 27, 0, 54, 40, 18, 14, 20, 50, 30]","[6.624669058966465, 34.62321302177265, 62.62175698457884, 90.62030094738502, 118.6188449101912, 146.6173888729974, 174.6159328358036, 202.61447679860976, 230.61302076141595, 258.61156472422215, 286.6101086870283]",76.6210289659819,"S",1
"2561","T_190426_1181xBG_1_1","[31, 5, 0, 0, 0, 0, 22, 35, 36, 22, 37, 24]","[4.829836548119546, 23.294981925184587, 41.76012730224962, 60.225272679314656, 78.6904180563797, 97.15556343344474, 115.62070881050977, 134.08585418757482, 152.55099956463985, 171.01614494170488, 189.48129031876994, 207.94643569583496, 226.41158107290002]",50.9926999907821,"S",1
"2562","T_190426_1181xBG_2_1","[3, 0, 4, 3, 11, 7]","[10.260886323291336, 39.48291961204386, 68.70495290079639, 97.9269861895489, 127.14901947830143, 156.37105276705395, 185.59308605580648]",54.0939362564201,"S",1
"2563","T_190426_1181xBG_2_2","[42, 33, 31, 10, 11, 10, 3, 0, 14]","[5.815414196163345, 50.79729602231964, 95.77917784847594, 140.76105967463224, 185.74294150078853, 230.72482332694483, 275.7067051531011, 320.6885869792574, 365.6704688054137, 410.65235063157]",343.179527892336,"S",-1
"2564","T_190426_1181xBG_3_1_MK","[22, 26, 24, 37, 26, 23, 1, 18, 17]","[2.6122676450119866, 34.60333244771912, 66.59439725042624, 98.58546205313337, 130.5765268558405, 162.56759165854763, 194.55865646125477, 226.5497212639619, 258.540786066669, 290.5318508693761]",210.554188862608,"S",1
"2565","T_190426_1181xBG_4_1","[6, 8, 11, 5, 3, 4, 6]","[0.0, 19.720883140316346, 39.44176628063269, 59.16264942094904, 78.88353256126538, 98.60441570158173, 118.32529884189807, 138.04618198221442]",88.7439741314236,"S",-1
"2566","T_190426_1181xBG_5_1","[2, 7, 2, 0, 0, 8]","[5.291109942002419, 30.626726395641228, 55.96234284928004, 81.29795930291885, 106.63357575655766, 131.96919221019647, 157.30480866383527]",93.9657675297383,"S",-1
"2567","T_190426_1181xBG_5_2","[2, 0, 0, 0, 0, 1, 28, 13, 11, 13]","[13.17447079225395, 29.783100375136016, 46.39172995801808, 63.00035954090015, 79.60898912378222, 96.21761870666428, 112.82624828954636, 129.43487787242842, 146.04350745531048, 162.65213703819254, 179.2607666210746]",38.087415166577,"S",1
"2568","T_190426_1181xBG_5_3","[10, 8, 5, 6, 7, 8, 9]","[31.08232562603433, 52.186201929536345, 73.29007823303836, 94.39395453654038, 115.4978308400424, 136.60170714354442, 157.70558344704642, 178.80945975054846]",83.8420163847894,"U",1
"2569","T_190426_1181xBG_5_4","[32, 10, 0, 16, 25, 6, 0, 8]","[10.48636524669521, 45.22389975743023, 79.96143426816526, 114.69896877890028, 149.4365032896353, 184.17403780037034, 218.91157231110535, 253.64910682184038, 288.3866413325754]",97.3302015235328,"S",-1
"2570","T_190426_1181xBG_6_1_MK","[30, 36, 0, 0, 44, 52, 38, 54, 49, 70]","[10.451943412700338, 39.090089366505865, 67.7282353203114, 96.36638127411692, 125.00452722792244, 153.64267318172796, 182.2808191355335, 210.91896508933903, 239.55711104314454, 268.1952569969501, 296.8334029507556]",82.0473082972142,"S",1
"2571","T_190426_1181xBG_7_1","[28, 25, 20, 0, 10, 36, 59, 57, 15]","[5.642951215262402, 38.17379548991232, 70.70463976456224, 103.23548403921217, 135.7663283138621, 168.297172588512, 200.82801686316193, 233.35886113781186, 265.8897054124618, 298.42054968711176]",119.500906176537,"S",1
"2572","T_190426_1181xBG_7_2","[8, 8, 9, 11, 0, 25, 12, 11]","[4.5784796159374315, 28.61996576102137, 52.661451906105306, 76.70293805118924, 100.74442419627317, 124.78591034135711, 148.82739648644105, 172.868882631525, 196.91036877660892]",112.765167268815,"S",1
"2573","T_190426_1181xBG_8_1","[34, 2, 0, 0, 0, 0, 11, 35]","[24.4596858055542, 50.80391407546424, 77.14814234537428, 103.49237061528432, 129.83659888519435, 156.1808271551044, 182.52505542501444, 208.8692836949245, 235.21351196483454]",90.3202564803293,"U",1
"2574","T_190426_1181xBG_9_1","[47, 21, 19, 33, 36, 42, 78, 19, 9, 53]","[22.67182963564855, 49.23481768013143, 75.7978057246143, 102.3607937690972, 128.9237818135801, 155.48676985806296, 182.04975790254585, 208.6127459470287, 235.1757339915116, 261.7387220359945, 288.3017100804774]",248.457228013753,"S",1
"2575","T_190426_1181xBG_10_1","[47, 1, 0, 0, 32, 51, 1, 7, 27]","[4.865651329298313, 38.37874747313141, 71.89184361696452, 105.40493976079762, 138.91803590463073, 172.43113204846384, 205.94422819229692, 239.45732433613003, 272.97042047996314, 306.4835166237962]",88.6483916888811,"S",1
"2576","T_190426_1181xBG_13_1","[1, 27, 1, 1, 17, 0, 21, 22]","[2.0513104304305894, 34.760929501052814, 67.47054857167504, 100.18016764229726, 132.8897867129195, 165.59940578354173, 198.30902485416394, 231.01864392478615, 263.7282629954084]",181.954215318853,"S",1
"2577","T_190426_1181xBG_13_2","[7, 17, 16, 15, 15, 31, 5, 12, 11]","[1.5830022274179403, 33.48970080733106, 65.39639938724419, 97.3030979671573, 129.20979654707043, 161.11649512698355, 193.02319370689668, 224.9298922868098, 256.83659086672293, 288.743289446636]",208.976542996853,"S",1
"2578","T_190523_0_2","[2, 1, 0, 11, 2, 2, 2]","[10.936205529838471, 19.477100683953942, 28.017995838069417, 36.558890992184885, 45.09978614630036, 53.640681300415835, 62.18157645453131, 70.72247160864679]",32.2884434151271,"S",1
"2579","T_190523_1_1_M","[18, 52, 51, 39, 39, 22, 31, 26, 14, 13]","[38.59285755620296, 67.86053872893916, 97.12821990167538, 126.39590107441158, 155.6635822471478, 184.93126341988398, 214.1989445926202, 243.4666257653564, 272.73430693809263, 302.0019881108288, 331.269669283565]",287.368147524461,"S",-1
"2580","T_190523_2_1","[2, 0, 3, 2, 10, 5, 19]","[3.236381204048738, 12.00394347370938, 20.77150574337002, 29.53906801303066, 38.30663028269131, 47.07419255235195, 55.84175482201259, 64.60931709167323]",16.3877246085397,"S",1
"2581","T_190523_2_2","[36, 18, 0, 0, 0, 0, 4, 28]","[1.2688883485859566, 51.07526266164394, 100.88163697470193, 150.68801128775993, 200.4943856008179, 250.30075991387588, 300.1071342269339, 349.9135085399919, 399.71988285304985]",125.784824131231,"U",-1
"2582","T_190523_3_3","[11, 28, 40, 41, 42, 39, 31, 22, 9, 3]","[17.345594673586426, 24.661396557837058, 31.97719844208769, 39.29300032633832, 46.608802210588955, 53.92460409483959, 61.24040597909022, 68.55620786334086, 75.87200974759148, 83.18781163184212, 90.50361351609274]",79.5299106897168,"A",-1
"2583","T_190523_3_4","[4, 1, 4, 3, 3, 4]","[0.0, 16.4577681588545, 32.915536317709, 49.3733044765635, 65.831072635418, 82.28884079427249, 98.746608953127]",24.6866522382817,"S",1
"2584","T_190523_4_1","[55, 0, 5, 0, 0, 7, 20, 22]","[6.277487137744915, 65.35142821340843, 124.42536928907194, 183.49931036473544, 242.57325144039896, 301.6471925160625, 360.72113359172596, 419.7950746673895, 478.869015743053]",94.8883987512402,"S",-1
"2585","T_190523_4_2_M","[18, 35, 14, 7, 7, 5, 11, 9]","[6.073090662775649, 26.62198876121108, 47.170886859646515, 67.71978495808196, 88.26868305651739, 108.81758115495282, 129.36647925338826, 149.91537735182368, 170.46427545025912]",119.092030204171,"S",-1
"2586","T_190523_5_1_M","[5, 10, 21, 12, 22, 41, 11, 0, 12, 10]","[24.649651968832817, 45.5935183421965, 66.53738471556018, 87.48125108892386, 108.42511746228753, 129.36898383565122, 150.3128502090149, 171.25671658237857, 192.20058295574225, 213.14444932910592, 234.0883157024696]",181.72864976906,"S",1
"2587","T_190523_5_2_M","[25, 0, 0, 0, 0, 0, 34]","[4.767689663519856, 61.883770831599925, 118.99985199968, 176.11593316776006, 233.23201433584015, 290.3480955039202, 347.46417667200024, 404.5802578400803]",90.44181141564,"U",1
"2588","T_190523_6_1","[5, 7, 3, 4, 8, 9, 5]","[62.33081234237687, 72.21648437234104, 82.1021564023052, 91.98782843226937, 101.87350046223352, 111.75917249219769, 121.64484452216186, 131.53051655212602]",87.0449924172873,"S",1
"2589","T_190523_6_2","[53, 28, 64, 53, 21, 83, 60, 1, 0, 15, 13, 13, 11, 12, 12, 13, 14]","[11.503294387862809, 48.027409461129594, 84.55152453439638, 121.07563960766316, 157.59975468092995, 194.12386975419673, 230.64798482746352, 267.1720999007303, 303.6962149739971, 340.2203300472639, 376.74444512053066, 413.26856019379744, 449.7926752670642, 486.316790340331, 522.8409054135977, 559.3650204868645, 595.8891355601313, 632.4132506333982]",321.95827251063,"S",-1
"2590","T_190523_6_3","[59, 28, 0, 13, 8, 2, 4, 11, 19]","[29.5218387556544, 72.5202590437823, 115.5186793319102, 158.5170996200381, 201.51551990816603, 244.5139401962939, 287.51236048442183, 330.5107807725497, 373.50920106067764, 416.5076213488055]",137.017889475974,"S",-1
"2591","T_190523_7_1","[102, 7, 0, 7, 17, 35, 14, 21, 11]","[8.13561402410989, 51.49597966207918, 94.85634530004846, 138.21671093801774, 181.57707657598704, 224.93744221395633, 268.2978078519256, 311.6581734898949, 355.0185391278642, 398.37890476583345]",116.536528119033,"S",-1
"2592","T_190523_9_1_M","[7, 19, 10, 5, 4, 3, 3]","[39.774841421081014, 51.45715865358333, 63.139475886085634, 74.82179311858795, 86.50411035109026, 98.18642758359258, 109.86874481609487, 121.55106204859719]",104.027586199844,"A",-1
"2593","T_190523_9_3","[2, 0, 0, 0, 0, 1, 1, 6, 8, 3]","[58.54206945955968, 64.24825922277881, 69.95444898599794, 75.66063874921707, 81.3668285124362, 87.07301827565533, 92.77920803887446, 98.48539780209359, 104.19158756531272, 109.89777732853184, 115.60396709175099]",67.1013541043884,"S",1
"2594","T_190523_9_4","[19, 32, 41, 36, 37, 18, 9, 9, 14, 13]","[13.450498177758035, 28.639641845754088, 43.82878551375014, 59.0179291817462, 74.20707284974225, 89.3962165177383, 104.58536018573436, 119.77450385373041, 134.96364752172644, 150.1527911897225, 165.34193485771857]",112.179932019732,"S",-1
"2595","T_190523_10_1","[84, 22, 12, 13, 7, 5, 19, 21, 24]","[23.316404515063088, 59.6673714791382, 96.0183384432133, 132.3693054072884, 168.7202723713635, 205.0712393354386, 241.42220629951373, 277.77317326358883, 314.12414022766393, 350.475107191739]",223.246722817476,"S",-1
"2596","T_190523_11_2","[5, 22, 21, 20, 8, 23, 22, 7]","[5.1444973181565095, 20.58608557730856, 36.02767383646061, 51.469262095612656, 66.9108503547647, 82.35243861391675, 97.7940268730688, 113.23561513222086, 128.6772033913729]",74.6316444843407,"S",1
"2597","T_190523_13_2","[48, 6, 0, 12, 43, 13, 0, 8, 7]","[8.269218751717439, 41.76689725475638, 75.26457575779531, 108.76225426083425, 142.2599327638732, 175.75761126691214, 209.25528976995108, 242.75296827299002, 276.250646776029, 309.7483252790679]",92.0134150093148,"S",1
"2598","T_190527_1181xBG_0_1_M","[25, 31, 3, 9, 20, 65, 19, 11, 68]","[8.548670360665243, 37.55894675548073, 66.56922315029622, 95.57949954511172, 124.58977593992721, 153.6000523347427, 182.6103287295582, 211.6206051243737, 240.6308815191892, 269.6411579140047]",81.074361347704,"S",1
"2599","T_190527_1181xBG_1_1","[5, 0, 0, 0, 11]","[7.90881661712516, 71.53020294596001, 135.15158927479487, 198.7729756036297, 262.39436193246456, 326.01574826129945]",103.340896110377,"U",1
"2600","T_190527_1181xBG_1_3","[9, 1, 0, 0, 5, 16]","[4.91914746258643, 17.072819858786588, 29.22649225498675, 41.38016465118691, 53.53383704738707, 65.68750944358723, 77.8411818397874]",35.3033284530868,"U",1
"2601","T_190527_1181xBG_2_1_M","[9, 0, 17, 23, 21, 23, 18, 12]","[55.37997231548363, 98.25653902533143, 141.13310573517924, 184.00967244502706, 226.88623915487486, 269.7628058647226, 312.63937257457053, 355.5159392844183, 398.3925059942661]",119.694822380255,"S",1
"2602","T_190527_1181xBG_3_1","[23, 16, 3, 5, 16, 0, 20, 42]","[9.868274361828359, 38.98615587693752, 68.10403739204668, 97.22191890715582, 126.33980042226499, 155.45768193737413, 184.5755634524833, 213.69344496759246, 242.81132648270162]",170.016622694929,"S",1
"2603","T_190527_1181xBG_3_2","[8, 45, 1, 4, 0, 12, 16, 16]","[5.054936676710087, 36.97940195558483, 68.90386723445957, 100.8283325133343, 132.75279779220907, 164.67726307108381, 196.60172834995853, 228.52619362883328, 260.45065890770803]",148.715030431646,"S",-1
"2604","T_190527_1181xBG_4_1","[4, 35, 26, 50, 32, 49, 38, 38, 21, 82]","[4.32551366743046, 34.37959096877752, 64.43366827012458, 94.48774557147165, 124.54182287281871, 154.5959001741658, 184.64997747551286, 214.70405477685992, 244.75813207820698, 274.8122093795541, 304.8662866809011]",259.785170728881,"S",1
"2605","T_190527_1181xBG_4_2","[29, 10, 8, 1, 0, 0, 19, 17]","[17.107404603122287, 36.9846577984551, 56.861910993787916, 76.73916418912073, 96.61641738445354, 116.49367057978635, 136.37092377511917, 156.248176970452, 176.1254301657848]",106.55504398212,"S",-1
"2606","T_190527_1181xBG_4_4","[72, 5, 0, 0, 23, 28, 49, 32, 14]","[29.315550074574098, 64.08219656257404, 98.848843050574, 133.61548953857394, 168.3821360265739, 203.14878251457384, 237.9154290025738, 272.68207549057377, 307.4487219785737, 342.21536846657364]",116.232166294574,"S",1
"2607","T_190527_1181xBG_4_5","[5, 4, 10, 0, 1, 0, 13]","[11.011254135655744, 34.690372623824786, 58.36949111199384, 82.04860960016288, 105.72772808833193, 129.40684657650098, 153.08596506467, 176.76508355283906]",93.8881688442474,"S",-1
"2608","T_190527_1181xBG_5_1","[67, 20, 0, 1, 28, 12, 0, 6, 90]","[34.967793773189285, 66.43182639331529, 97.89585901344128, 129.3598916335673, 160.8239242536933, 192.28795687381927, 223.7519894939453, 255.21602211407128, 286.6800547341973, 318.1440873543233]",113.627875323504,"S",1
"2609","T_190527_1181xBG_6_2_M","[23, 27, 14, 2, 0, 0, 8, 20, 42]","[5.741628176256387, 38.56912647452216, 71.39662477278793, 104.22412307105371, 137.0516213693195, 169.87911966758526, 202.70661796585105, 235.53411626411682, 268.36161456238256, 301.1891128606483]",153.465370518452,"S",1
